Date,Chain,Category,Buyer,Total Units,Sale Price,Cost Price,Suburb,State,Postcode,Manager
01/04/2017,Bellings,Hosiery,Ella Hickman,57,3.69,2.08,Ipswich,QLD,4305,Ricky Wilkinson
01/04/2017,Ready Wear,Mens,Bruce Curran,16,6.99,1.25,Mascot,NSW,2020,Jeremy Garcia
01/04/2017,Ready Wear,Accessories,Maggie Mayer,29,4.06,0.89,Chatswood,NSW,2067,Jeremy Garcia
01/04/2017,Bellings,Kids,Elizabeth Gentry,23,8.09,4.09,Lithgow,NSW,2790,John Gardner
01/04/2017,Bellings,Intimate,Sara Ferrell,40,4.8,2.5,Prospect,SA,5082,Ray Watson
01/04/2017,Ready Wear,Juniors,Chester George,18,10.77,5.65,Bendigo,VIC,3550,Jerry Fulton
01/04/2017,Ready Wear,Womens,Amy Buchanan,34,5.48,2.76,Maroochydore,QLD,4558,Shellie Thomas
01/04/2017,Ready Wear,Mens,Bruce Curran,17,7.58,2.13,Alexandria,NSW,2015,Jeremy Garcia
01/04/2017,Ready Wear,Groceries,Chris Monroe,236,1.39,1,Wagga Wagga,NSW,2650,John Gardner
01/04/2017,Bellings,Kids,Elizabeth Gentry,32,6.65,3.75,Tweed Heads,NSW,2485,Claire Bridges
01/04/2017,Bellings,Mens,Bruce Curran,24,5.91,2.04,Claremont,WA,6010,Tom McKenzie
01/04/2017,Ready Wear,Mens,Bruce Curran,11,13.44,5,Orange,NSW,2800,John Gardner
01/04/2017,Bellings,Womens,Amy Buchanan,37,5.64,3.12,Noarlunga,SA,5168,Ray Watson
01/04/2017,Ready Wear,Juniors,Chester George,50,4.19,2.32,Epping,VIC,3076,Brian Hubbard
01/04/2017,Bellings,Hosiery,Ella Hickman,41,4.87,2.58,Mildura,VIC,3500,Jerry Fulton
01/04/2017,Bellings,Hosiery,Ella Hickman,56,4.19,2.51,Alice Springs,NT,870,Michael Carney
01/04/2017,Ready Wear,Womens,Amy Buchanan,33,6.57,3.71,Lismore,NSW,2480,Claire Bridges
01/04/2017,Bellings,Home,Richard Carr,33,5.96,3.1,Yeppoon,QLD,4703,Amber Ward
01/04/2017,Bellings,Home,Richard Carr,34,5.84,3.06,Fyshwick,ACT,2609,George Chester
01/04/2017,Ready Wear,Womens,Amy Buchanan,27,6.4,2.89,Frankston,VIC,3199,Rachael Long
01/04/2017,Bellings,Home,Richard Carr,41,5.04,2.73,Mildura,VIC,3500,Jerry Fulton
01/04/2017,Ready Wear,Juniors,Chester George,56,3.48,1.79,Maroochydore,QLD,4558,Shellie Thomas
01/04/2017,Bellings,Home,Richard Carr,34,5.92,3.12,Glenorchy,TAS,7010,Simone Prior
01/04/2017,Ready Wear,Mens,Bruce Curran,29,6.75,3.46,Campbelltown,NSW,2560,George Chester
01/04/2017,Ready Wear,Mens,Bruce Curran,38,5.49,2.98,Ballarat,VIC,3353,Jerry Fulton
01/04/2017,Bellings,Home,Richard Carr,34,5.85,3.04,Balcatta,WA,6021,Tom McKenzie
01/04/2017,Bellings,Mens,Bruce Curran,19,9.2,4.16,Rockhampton,QLD,4700,Amber Ward
01/04/2017,Ready Wear,Juniors,Chester George,16,7.99,2,Narrabeen,NSW,2101,Lillian Pruitt
01/04/2017,Bellings,Shoes,Howard Wright,34,4.48,1.66,Scoresby,VIC,3179,Rachael Long
01/04/2017,Ready Wear,Womens,Amy Buchanan,5,39.19,20,Frankston,VIC,3199,Rachael Long
01/04/2017,Bellings,Accessories,Maggie Mayer,52,4.01,2.15,Mildura,VIC,3500,Jerry Fulton
01/04/2017,Bellings,Juniors,Chester George,19,7.83,2.75,Ringwood,VIC,3134,Rachael Long
01/04/2017,Ready Wear,Mens,Bruce Curran,22,5.47,1.07,Stafford,QLD,4053,Terri Wright
01/04/2017,Ready Wear,Womens,Amy Buchanan,115,1.86,1.02,Epping,VIC,3076,Brian Hubbard
01/04/2017,Bellings,Intimate,Sara Ferrell,49,4.77,2.79,Ringwood,VIC,3134,Rachael Long
01/04/2017,Bellings,Intimate,Sara Ferrell,89,3.65,2.55,Seaford,SA,5169,Ray Watson
01/04/2017,Bellings,Mens,Bruce Curran,49,2.99,1,Wodonga,VIC,3690,Owen Pierce
01/04/2017,Bellings,Home,Richard Carr,34,5.74,2.86,Mornington,VIC,3931,Owen Pierce
01/04/2017,Bellings,Intimate,Sara Ferrell,48,4.1,2.06,Mt Gambier,SA,5290,Alex Nash
01/04/2017,Bellings,Mens,Bruce Curran,43,3.36,1.08,Gladstone,QLD,4680,Amber Ward
01/04/2017,Bellings,Hosiery,Ella Hickman,50,4.91,2.95,Seaford,SA,5169,Ray Watson
01/04/2017,Ready Wear,Womens,Amy Buchanan,25,7.39,3.45,Caloundra,QLD,4551,Shellie Thomas
01/04/2017,Ready Wear,Womens,Amy Buchanan,39,5.53,3,Alexandria,NSW,2015,Jeremy Garcia
01/04/2017,Bellings,Accessories,Maggie Mayer,61,3.96,2.34,Thornleigh,NSW,2120,Lillian Pruitt
01/04/2017,Bellings,Intimate,Sara Ferrell,52,4.32,2.42,Airlie Beach,QLD,4802,Caroline Tucker
01/04/2017,Ready Wear,Womens,Amy Buchanan,12,16.36,8.11,Mascot,NSW,2020,Jeremy Garcia
01/04/2017,Bellings,Womens,Amy Buchanan,21,9.06,4.33,Dural,NSW,2158,Lillian Pruitt
01/04/2017,Bellings,Home,Richard Carr,44,4.87,2.61,Atherton,QLD,4883,Caroline Tucker
01/04/2017,Bellings,Hosiery,Ella Hickman,49,4.73,2.7,Mackay,QLD,4740,Amber Ward
01/04/2017,Ready Wear,Womens,Amy Buchanan,17,15.34,9.44,Southport,QLD,4215,Ricky Wilkinson
01/04/2017,Bellings,Mens,Bruce Curran,38,5.04,2.39,Sunbury,VIC,3429,Jerry Fulton
01/04/2017,Bellings,Kids,Elizabeth Gentry,41,6.06,3.6,Joondalup,WA,6027,Tom McKenzie
01/04/2017,Bellings,Hosiery,Ella Hickman,51,4.19,2.21,Gympie,QLD,4570,Shellie Thomas
01/04/2017,Bellings,Mens,Bruce Curran,22,6.04,1.45,Nunawading,VIC,3131,Rachael Long
01/04/2017,Ready Wear,Kids,Elizabeth Gentry,49,4.19,2.13,Maroochydore,QLD,4558,Shellie Thomas
01/04/2017,Bellings,Mens,Bruce Curran,24,7.7,3.48,Shepparton,VIC,3630,Owen Pierce
01/04/2017,Ready Wear,Juniors,Chester George,70,3.55,2.1,Nowra,NSW,2541,George Chester
01/04/2017,Ready Wear,Kids,Elizabeth Gentry,31,6.89,3.62,North Lakes,QLD,4509,Ricky Wilkinson
01/04/2017,Bellings,Home,Richard Carr,41,5.16,2.68,Ulladulla,NSW,2539,George Chester
01/04/2017,Bellings,Mens,Bruce Curran,25,6.51,2.43,Harrisdale,WA,6112,Miles Hammond
01/04/2017,Bellings,Womens,Amy Buchanan,22,9.81,5.17,Sunbury,VIC,3429,Jerry Fulton
01/04/2017,Bellings,Intimate,Sara Ferrell,57,3.54,1.75,Maddington,WA,6109,Miles Hammond
01/04/2017,Ready Wear,Womens,Amy Buchanan,39,4.86,2.24,Southport,QLD,4215,Ricky Wilkinson
01/04/2017,Ready Wear,Kids,Elizabeth Gentry,82,2.73,1.48,Lismore,NSW,2480,Claire Bridges
01/04/2017,Ready Wear,Mens,Bruce Curran,77,4.46,3.13,Randwick,NSW,2031,Jeremy Garcia
01/04/2017,Bellings,Mens,Bruce Curran,36,4.93,2.08,Marion,SA,5043,Ray Watson
01/04/2017,Ready Wear,Womens,Amy Buchanan,20,14.99,9.85,Bathurst,NSW,2795,John Gardner
01/04/2017,Bellings,Womens,Amy Buchanan,17,11.5,5.45,Hervey Bay,QLD,4655,Amber Ward
01/04/2017,Bellings,Womens,Amy Buchanan,29,6.78,3.22,Scoresby,VIC,3179,Rachael Long
01/04/2017,Ready Wear,Mens,Bruce Curran,31,5.38,2.04,Narrabeen,NSW,2101,Lillian Pruitt
01/04/2017,Bellings,Kids,Elizabeth Gentry,24,8.32,4,Alice Springs,NT,870,Michael Carney
01/04/2017,Bellings,Kids,Elizabeth Gentry,50,5.82,3.74,Noosaville,QLD,4566,Shellie Thomas
01/04/2017,Bellings,Womens,Amy Buchanan,16,11.74,5.25,Balcatta,WA,6021,Tom McKenzie
01/04/2017,Bellings,Hosiery,Ella Hickman,80,3.78,2.48,Penrith,NSW,2750,John Gardner
01/04/2017,Ready Wear,Groceries,Chris Monroe,219,1.42,0.94,Bendigo,VIC,3550,Jerry Fulton
01/04/2017,Bellings,Intimate,Sara Ferrell,65,3.68,2.07,Harrisdale,WA,6112,Miles Hammond
01/04/2017,Bellings,Intimate,Sara Ferrell,64,3.74,2.11,Alice Springs,NT,870,Michael Carney
01/04/2017,Bellings,Womens,Amy Buchanan,67,4.37,2.81,Ashfield,NSW,2131,Lillian Pruitt
01/04/2017,Ready Wear,Womens,Amy Buchanan,26,9.07,5.05,North Lakes,QLD,4509,Ricky Wilkinson
01/04/2017,Ready Wear,Kids,Elizabeth Gentry,49,4.3,2.16,Caloundra,QLD,4551,Shellie Thomas
01/04/2017,Bellings,Accessories,Maggie Mayer,53,4.04,2.05,Werribee,VIC,3030,Brian Hubbard
01/04/2017,Bellings,Womens,Amy Buchanan,29,7.34,3.71,Lidcombe,NSW,2141,Lillian Pruitt
01/04/2017,Bellings,Mens,Bruce Curran,24,6.2,1.82,Woodville,SA,5011,Ray Watson
01/04/2017,Bellings,Accessories,Maggie Mayer,29,7.08,3.44,Scoresby,VIC,3179,Rachael Long
01/04/2017,Bellings,Mens,Bruce Curran,33,6.1,2.9,Mackay,QLD,4740,Amber Ward
01/04/2017,Bellings,Accessories,Maggie Mayer,80,2.69,1.36,Penrith,NSW,2750,John Gardner
01/04/2017,Bellings,Kids,Elizabeth Gentry,27,8.88,4.95,Burleigh Waters,QLD,4220,Ricky Wilkinson
01/04/2017,Ready Wear,Womens,Amy Buchanan,27,7.08,3.13,Wagga Wagga,NSW,2650,John Gardner
01/04/2017,Bellings,Home,Richard Carr,65,3.49,1.85,Claremont,WA,6010,Tom McKenzie
01/04/2017,Bellings,Kids,Elizabeth Gentry,28,8.35,4.53,Noosaville,QLD,4566,Shellie Thomas
01/04/2017,Bellings,Kids,Elizabeth Gentry,34,7.4,4.23,Cairns,QLD,4870,Caroline Tucker
01/04/2017,Ready Wear,Womens,Amy Buchanan,16,12.8,6.06,Albany,WA,6330,Miles Hammond
01/04/2017,Bellings,Accessories,Maggie Mayer,48,4.28,2.03,Joondalup,WA,6027,Tom McKenzie
01/04/2017,Ready Wear,Mens,Bruce Curran,27,7.1,3.08,Geraldton,WA,6530,John Harper
01/04/2017,Bellings,Intimate,Sara Ferrell,50,4.68,2.5,Hervey Bay,QLD,4655,Amber Ward
01/04/2017,Bellings,Womens,Amy Buchanan,33,7.73,4.41,Lithgow,NSW,2790,John Gardner
01/04/2017,Bellings,Mens,Bruce Curran,40,4.64,1.9,Werribee,VIC,3030,Brian Hubbard
01/04/2017,Bellings,Intimate,Sara Ferrell,51,4.47,2.32,Gympie,QLD,4570,Shellie Thomas
01/04/2017,Bellings,Womens,Amy Buchanan,33,7.76,4.43,Tweed Heads,NSW,2485,Claire Bridges
01/04/2017,Bellings,Mens,Bruce Curran,44,5.7,3.2,Alice Springs,NT,870,Michael Carney
01/04/2017,Bellings,Womens,Amy Buchanan,29,7.19,3.37,Toombul,QLD,4012,Terri Wright
01/04/2017,Ready Wear,Juniors,Chester George,46,4.83,2.42,Armidale,NSW,2350,Claire Bridges
01/04/2017,Bellings,Shoes,Howard Wright,13,28.9,20.36,Cranbourne,VIC,3977,Owen Pierce
01/04/2017,Ready Wear,Mens,Bruce Curran,41,3.75,1.04,Randwick,NSW,2031,Jeremy Garcia
01/04/2017,Ready Wear,Womens,Amy Buchanan,142,1.77,0.99,Bendigo,VIC,3550,Jerry Fulton
01/04/2017,Bellings,Intimate,Sara Ferrell,40,5.68,2.89,Rosny Park,TAS,7018,Simone Prior
01/04/2017,Bellings,Shoes,Howard Wright,7,43.85,27.93,Launceston,TAS,7250,Simone Prior
01/04/2017,Bellings,Home,Richard Carr,67,3.56,1.89,Artarmon,NSW,2064,Jeremy Garcia
01/04/2017,Bellings,Kids,Elizabeth Gentry,25,7.99,3.5,Ulladulla,NSW,2539,George Chester
01/04/2017,Bellings,Kids,Elizabeth Gentry,31,7.93,4.3,Balcatta,WA,6021,Tom McKenzie
01/04/2017,Bellings,Intimate,Sara Ferrell,104,2.36,1.27,Glenorchy,TAS,7010,Simone Prior
01/04/2017,Bellings,Accessories,Maggie Mayer,40,5.64,2.81,Nunawading,VIC,3131,Rachael Long
01/04/2017,Ready Wear,Shoes,Howard Wright,23,7.92,3,Narrabeen,NSW,2101,Lillian Pruitt
01/04/2017,Bellings,Intimate,Sara Ferrell,55,4.41,2.35,Nunawading,VIC,3131,Rachael Long
01/04/2017,Bellings,Shoes,Howard Wright,11,36.35,26.05,Nunawading,VIC,3131,Rachael Long
01/04/2017,Bellings,Intimate,Sara Ferrell,47,4.97,2.56,Fyshwick,ACT,2609,George Chester
01/04/2017,Bellings,Intimate,Sara Ferrell,74,3.3,1.77,Burnie,TAS,7320,Simone Prior
01/04/2017,Ready Wear,Groceries,Chris Monroe,1003,1.18,1.07,Frankston,VIC,3199,Rachael Long
01/04/2017,Ready Wear,Mens,Bruce Curran,57,4.45,2.46,Rydalmere,NSW,2116,Lillian Pruitt
01/04/2017,Ready Wear,Womens,Amy Buchanan,27,6.99,2.78,Ballarat,VIC,3353,Jerry Fulton
01/04/2017,Bellings,Womens,Amy Buchanan,23,9.95,5,Claremont,WA,6010,Tom McKenzie
01/04/2017,Bellings,Womens,Amy Buchanan,29,7.75,3.82,Marion,SA,5043,Ray Watson
01/04/2017,Ready Wear,Groceries,Chris Monroe,410,1.38,1.1,Lismore,NSW,2480,Claire Bridges
01/04/2017,Ready Wear,Juniors,Chester George,23,7.67,2.71,Belconnen,ACT,2617,George Chester
01/04/2017,Bellings,Shoes,Howard Wright,14,26.21,18.05,Toombul,QLD,4012,Terri Wright
01/04/2017,Bellings,Home,Richard Carr,43,6.16,3.5,Inglewood,WA,6052,Tom McKenzie
01/04/2017,Bellings,Hosiery,Ella Hickman,44,5.83,3.22,Esperance,WA,6450,John Harper
01/04/2017,Bellings,Kids,Elizabeth Gentry,27,9.32,5.05,Seaford,SA,5169,Ray Watson
01/04/2017,Ready Wear,Kids,Elizabeth Gentry,109,3.67,2.61,Chadstone,VIC,3148,Rachael Long
01/04/2017,Bellings,Mens,Bruce Curran,58,2.99,1,Burnie,TAS,7320,Simone Prior
01/04/2017,Bellings,Hosiery,Ella Hickman,76,3.62,2.1,Launceston,TAS,7250,Simone Prior
01/04/2017,Bellings,Hosiery,Ella Hickman,54,4.58,2.43,Scoresby,VIC,3179,Rachael Long
01/04/2017,Bellings,Intimate,Sara Ferrell,48,5.06,2.64,Gladstone,QLD,4680,Amber Ward
01/04/2017,Bellings,Womens,Amy Buchanan,31,7.7,3.95,Inglewood,WA,6052,Tom McKenzie
01/04/2017,Bellings,Intimate,Sara Ferrell,55,4.25,2.13,Shepparton,VIC,3630,Owen Pierce
01/04/2017,Bellings,Kids,Elizabeth Gentry,34,7.17,3.74,Berri,SA,5343,Alex Nash
01/04/2017,Bellings,Home,Richard Carr,47,5.64,3.16,Ringwood,VIC,3134,Rachael Long
01/04/2017,Bellings,Womens,Amy Buchanan,26,7.68,3.19,Maddington,WA,6109,Miles Hammond
01/04/2017,Ready Wear,Womens,Amy Buchanan,117,1.91,0.91,Albany,WA,6330,Miles Hammond
01/04/2017,Bellings,Juniors,Chester George,38,5.86,2.78,Airlie Beach,QLD,4802,Caroline Tucker
01/04/2017,Bellings,Womens,Amy Buchanan,33,6.96,3.42,Nunawading,VIC,3131,Rachael Long
01/04/2017,Ready Wear,Groceries,Chris Monroe,275,1.16,0.73,Ballarat,VIC,3353,Jerry Fulton
01/04/2017,Bellings,Mens,Bruce Curran,27,9.73,5.39,Port Lincoln,SA,5607,Alex Nash
01/04/2017,Bellings,Home,Richard Carr,34,6.75,3.3,Gladstone,QLD,4680,Amber Ward
01/04/2017,Bellings,Intimate,Sara Ferrell,51,4.97,2.67,Noosaville,QLD,4566,Shellie Thomas
01/04/2017,Bellings,Intimate,Sara Ferrell,86,3.09,1.72,Croydon,VIC,3136,Rachael Long
01/04/2017,Bellings,Home,Richard Carr,44,5.94,3.26,Mt Isa,QLD,4825,Caroline Tucker
01/04/2017,Bellings,Home,Richard Carr,35,6.88,3.49,Harrisdale,WA,6112,Miles Hammond
01/04/2017,Ready Wear,Juniors,Chester George,36,6.71,3.41,Rydalmere,NSW,2116,Lillian Pruitt
01/04/2017,Bellings,Womens,Amy Buchanan,24,9.7,4.75,Mindarie,WA,6030,Tom McKenzie
01/04/2017,Bellings,Juniors,Chester George,53,4.61,2.36,Ringwood,VIC,3134,Rachael Long
01/04/2017,Bellings,Juniors,Chester George,12,19.99,10,Mt Gambier,SA,5290,Alex Nash
01/04/2017,Ready Wear,Womens,Amy Buchanan,9,29.99,16.67,Lismore,NSW,2480,Claire Bridges
01/04/2017,Bellings,Womens,Amy Buchanan,30,7.39,3.39,Claremont,WA,6010,Tom McKenzie
01/04/2017,Ready Wear,Mens,Bruce Curran,64,5.04,3.16,Mascot,NSW,2020,Jeremy Garcia
01/04/2017,Ready Wear,Groceries,Chris Monroe,305,1.18,0.79,Wagga Wagga,NSW,2650,John Gardner
01/04/2017,Ready Wear,Kids,Elizabeth Gentry,36,5.7,2.34,Orange,NSW,2800,John Gardner
01/04/2017,Bellings,Home,Richard Carr,48,5.5,2.98,Claremont,WA,6010,Tom McKenzie
01/04/2017,Bellings,Mens,Bruce Curran,46,6.19,3.56,Joondalup,WA,6027,Tom McKenzie
01/04/2017,Ready Wear,Womens,Amy Buchanan,50,4.43,2,Epsom,VIC,3551,Jerry Fulton
01/04/2017,Ready Wear,Womens,Amy Buchanan,37,7.24,3.94,Rydalmere,NSW,2116,Lillian Pruitt
01/04/2017,Ready Wear,Accessories,Maggie Mayer,22,7.54,1.98,Campbelltown,NSW,2560,George Chester
01/04/2017,Ready Wear,Kids,Elizabeth Gentry,46,4,1.34,Geraldton,WA,6530,John Harper
01/04/2017,Bellings,Home,Richard Carr,57,4.28,2.13,Werribee,VIC,3030,Brian Hubbard
01/04/2017,Bellings,Mens,Bruce Curran,28,8.7,4.31,Fyshwick,ACT,2609,George Chester
01/04/2017,Bellings,Intimate,Sara Ferrell,66,3.98,2.12,Berri,SA,5343,Alex Nash
01/04/2017,Ready Wear,Accessories,Maggie Mayer,30,10.13,6.02,Bendigo,VIC,3550,Jerry Fulton
01/04/2017,Bellings,Mens,Bruce Curran,19,12.99,6.5,Rosny Park,TAS,7018,Simone Prior
01/04/2017,Bellings,Juniors,Chester George,24,7.91,2.75,Burnie,TAS,7320,Simone Prior
01/04/2017,Ready Wear,Mens,Bruce Curran,43,4.87,1.99,Alexandria,NSW,2015,Jeremy Garcia
01/04/2017,Ready Wear,Womens,Amy Buchanan,35,8.05,4.5,Altona,VIC,3018,Brian Hubbard
01/04/2017,Bellings,Juniors,Chester George,21,9.29,3.37,Scoresby,VIC,3179,Rachael Long
01/04/2017,Bellings,Mens,Bruce Curran,35,6.9,3.35,Broome,WA,6725,John Harper
01/04/2017,Ready Wear,Mens,Bruce Curran,80,5.71,4.15,Dandenong,VIC,3175,Rachael Long
01/04/2017,Bellings,Kids,Elizabeth Gentry,26,9.37,4.57,Scoresby,VIC,3179,Rachael Long
01/04/2017,Bellings,Juniors,Chester George,53,4.71,2.36,Werribee,VIC,3030,Brian Hubbard
01/04/2017,Ready Wear,Mens,Bruce Curran,32,7.33,3.43,Ballarat,VIC,3353,Jerry Fulton
01/04/2017,Bellings,Womens,Amy Buchanan,56,4.55,2.32,Warrnambool,VIC,3280,Jerry Fulton
01/04/2017,Bellings,Home,Richard Carr,77,3.66,2.04,Ashfield,NSW,2131,Lillian Pruitt
01/04/2017,Bellings,Accessories,Maggie Mayer,52,4.66,2.25,Joondalup,WA,6027,Tom McKenzie
01/04/2017,Bellings,Home,Richard Carr,34,7.43,3.74,Hervey Bay,QLD,4655,Amber Ward
01/04/2017,Ready Wear,Womens,Amy Buchanan,64,7.91,5.95,Nowra,NSW,2541,George Chester
01/04/2017,Ready Wear,Juniors,Chester George,42,6.52,3.53,Chatswood,NSW,2067,Jeremy Garcia
01/04/2017,Bellings,Intimate,Sara Ferrell,82,3.65,2.12,Sunbury,VIC,3429,Jerry Fulton
01/04/2017,Bellings,Home,Richard Carr,63,4.69,2.69,Rosny Park,TAS,7018,Simone Prior
01/04/2017,Bellings,Kids,Elizabeth Gentry,31,8.15,4.08,Burnie,TAS,7320,Simone Prior
01/04/2017,Ready Wear,Groceries,Chris Monroe,1597,0.97,0.89,Southport,QLD,4215,Ricky Wilkinson
01/04/2017,Ready Wear,Groceries,Chris Monroe,373,1.4,1.06,Indooroopilly,QLD,4068,Terri Wright
01/04/2017,Ready Wear,Accessories,Maggie Mayer,69,3.48,1.64,Campbelltown,NSW,2560,George Chester
01/04/2017,Bellings,Womens,Amy Buchanan,34,9.35,5.61,Penrith,NSW,2750,John Gardner
01/04/2017,Bellings,Kids,Elizabeth Gentry,29,9.58,5.19,Mackay,QLD,4740,Amber Ward
01/04/2017,Bellings,Hosiery,Ella Hickman,66,3.56,1.63,Atherton,QLD,4883,Caroline Tucker
01/04/2017,Bellings,Womens,Amy Buchanan,29,7.82,3.42,Cairns,QLD,4870,Caroline Tucker
01/04/2017,Bellings,Womens,Amy Buchanan,13,13.3,3.44,Lidcombe,NSW,2141,Lillian Pruitt
01/04/2017,Ready Wear,Accessories,Maggie Mayer,54,4.99,2.61,Maroochydore,QLD,4558,Shellie Thomas
01/04/2017,Bellings,Kids,Elizabeth Gentry,33,8.29,4.39,Noarlunga,SA,5168,Ray Watson
01/04/2017,Bellings,Shoes,Howard Wright,18,28.05,20.89,Scoresby,VIC,3179,Rachael Long
01/04/2017,Bellings,Juniors,Chester George,34,6.13,2.33,Penrith,NSW,2750,John Gardner
01/04/2017,Ready Wear,Mens,Bruce Curran,36,8.66,5.07,Bathurst,NSW,2795,John Gardner
01/04/2017,Bellings,Home,Richard Carr,75,3.66,1.94,Woodville,SA,5011,Ray Watson
01/04/2017,Bellings,Kids,Elizabeth Gentry,36,7.16,3.57,Dural,NSW,2158,Lillian Pruitt
01/04/2017,Ready Wear,Juniors,Chester George,39,6.87,3.54,Ballarat,VIC,3353,Jerry Fulton
01/04/2017,Bellings,Hosiery,Ella Hickman,66,3.78,1.81,Mindarie,WA,6030,Tom McKenzie
01/04/2017,Bellings,Kids,Elizabeth Gentry,32,8.68,4.61,Mindarie,WA,6030,Tom McKenzie
01/04/2017,Bellings,Kids,Elizabeth Gentry,40,6.19,2.9,Ringwood,VIC,3134,Rachael Long
01/04/2017,Ready Wear,Groceries,Chris Monroe,277,1.43,0.95,Randwick,NSW,2031,Jeremy Garcia
01/04/2017,Bellings,Kids,Elizabeth Gentry,31,7.76,3.51,Harrisdale,WA,6112,Miles Hammond
01/04/2017,Ready Wear,Womens,Amy Buchanan,41,6.21,3,Caloundra,QLD,4551,Shellie Thomas
01/04/2017,Bellings,Juniors,Chester George,26,7.99,2.92,Maddington,WA,6109,Miles Hammond
01/04/2017,Bellings,Accessories,Maggie Mayer,61,4.56,2.4,Fyshwick,ACT,2609,George Chester
01/04/2017,Bellings,Hosiery,Ella Hickman,53,5.15,2.65,Noarlunga,SA,5168,Ray Watson
01/04/2017,Bellings,Intimate,Sara Ferrell,61,4.29,2.11,Tweed Heads,NSW,2485,Claire Bridges
01/04/2017,Bellings,Accessories,Maggie Mayer,48,4.63,1.86,Airlie Beach,QLD,4802,Caroline Tucker
01/04/2017,Bellings,Accessories,Maggie Mayer,51,4.38,1.77,Ipswich,QLD,4305,Ricky Wilkinson
01/04/2017,Bellings,Shoes,Howard Wright,8,34.99,18.34,Harrisdale,WA,6112,Miles Hammond
01/04/2017,Ready Wear,Womens,Amy Buchanan,139,1.93,0.97,Randwick,NSW,2031,Jeremy Garcia
01/04/2017,Bellings,Womens,Amy Buchanan,34,8.67,4.72,Mildura,VIC,3500,Jerry Fulton
01/04/2017,Bellings,Shoes,Howard Wright,19,31.43,24.34,Ballina,NSW,2478,Claire Bridges
01/04/2017,Ready Wear,Womens,Amy Buchanan,27,7.99,3,Collingwood,VIC,3066,Brian Hubbard
01/04/2017,Bellings,Kids,Elizabeth Gentry,48,5.81,3,Gladstone,QLD,4680,Amber Ward
01/04/2017,Bellings,Shoes,Howard Wright,21,17.42,10.98,Cranbourne,VIC,3977,Owen Pierce
01/04/2017,Bellings,Home,Richard Carr,49,6.05,3.29,Ipswich,QLD,4305,Ricky Wilkinson
01/04/2017,Bellings,Intimate,Sara Ferrell,63,4.78,2.63,Cairns,QLD,4870,Caroline Tucker
01/04/2017,Ready Wear,Womens,Amy Buchanan,19,16.99,9.86,Epping,VIC,3076,Brian Hubbard
01/04/2017,Bellings,Kids,Elizabeth Gentry,43,6.5,3.34,Woodville,SA,5011,Ray Watson
01/04/2017,Bellings,Juniors,Chester George,17,16.99,9,Glenorchy,TAS,7010,Simone Prior
01/04/2017,Ready Wear,Juniors,Chester George,68,4.99,2.99,Lismore,NSW,2480,Claire Bridges
01/04/2017,Bellings,Home,Richard Carr,44,6.33,3.23,Cairns,QLD,4870,Caroline Tucker
01/04/2017,Bellings,Kids,Elizabeth Gentry,38,7.38,3.78,Glenorchy,TAS,7010,Simone Prior
01/04/2017,Bellings,Shoes,Howard Wright,17,24.7,16.66,Berri,SA,5343,Alex Nash
01/04/2017,Bellings,Home,Richard Carr,58,5.01,2.65,Nunawading,VIC,3131,Rachael Long
01/04/2017,Bellings,Womens,Amy Buchanan,47,5.61,2.7,Ipswich,QLD,4305,Ricky Wilkinson
01/04/2017,Bellings,Home,Richard Carr,55,4.95,2.46,Port Lincoln,SA,5607,Alex Nash
01/04/2017,Ready Wear,Womens,Amy Buchanan,45,7.24,4.2,Albany,WA,6330,Miles Hammond
01/04/2017,Bellings,Hosiery,Ella Hickman,64,4.4,2.26,Ashfield,NSW,2131,Lillian Pruitt
01/04/2017,Ready Wear,Kids,Elizabeth Gentry,159,3.08,2.22,North Lakes,QLD,4509,Ricky Wilkinson
01/04/2017,Bellings,Kids,Elizabeth Gentry,32,8.96,4.67,Harrisdale,WA,6112,Miles Hammond
01/04/2017,Bellings,Juniors,Chester George,23,9.42,3.45,Mt Isa,QLD,4825,Caroline Tucker
01/04/2017,Bellings,Intimate,Sara Ferrell,69,4.08,2.09,Inglewood,WA,6052,Tom McKenzie
01/04/2017,Bellings,Womens,Amy Buchanan,23,11.82,5.83,Mt Isa,QLD,4825,Caroline Tucker
01/04/2017,Bellings,Intimate,Sara Ferrell,84,3.6,1.95,Marion,SA,5043,Ray Watson
01/04/2017,Bellings,Kids,Elizabeth Gentry,33,8.43,4.21,Werribee,VIC,3030,Brian Hubbard
01/04/2017,Bellings,Accessories,Maggie Mayer,40,6.82,3.34,Hastings,VIC,3915,Owen Pierce
01/04/2017,Ready Wear,Kids,Elizabeth Gentry,47,4.61,1.64,Armidale,NSW,2350,Claire Bridges
01/04/2017,Ready Wear,Groceries,Chris Monroe,374,1.67,1.29,Epsom,VIC,3551,Jerry Fulton
01/04/2017,Bellings,Home,Richard Carr,55,5.74,3.18,Maddington,WA,6109,Miles Hammond
01/04/2017,Ready Wear,Home,Richard Carr,41,9.92,6.47,Underwood,QLD,4119,Terri Wright
01/04/2017,Bellings,Shoes,Howard Wright,14,30.63,20.53,Werribee,VIC,3030,Brian Hubbard
01/04/2017,Ready Wear,Mens,Bruce Curran,34,7.37,3.2,Bussleton,WA,6280,Miles Hammond
